,iter,score,optimization
18305,287,1.7161715,max
18306,287,2.1139257,max
18307,287,2.106669,max
18308,287,2.0649366,max
18309,287,1.8837411,max
18310,287,2.269996,max
18311,287,2.1204958,max
18312,287,2.6045558,max
18313,287,-0.9578214,max
18314,287,-0.8965517,max
18315,287,1.7412252,max
18316,287,1.4125228,max
18317,287,0.6634543,max
18318,287,1.473875,max
18319,287,1.772866,max
18320,287,-0.92166126,max
18321,287,-0.79511714,max
18322,287,1.0101043,max
18323,287,1.9283991,max
18324,287,0.83832395,max
18325,287,2.191921,max
18326,287,1.4911002,max
18327,287,2.6230743,max
18328,287,1.4705509,max
18329,287,2.4802928,max
18330,287,2.3044755,max
18331,287,2.6268792,max
18332,287,3.318542,max
18333,287,2.6222348,max
18334,287,2.0467386,max
18335,287,1.489059,max
18336,287,2.1392918,max
18337,287,1.1604215,max
18338,287,0.8292897,max
18339,287,0.32427138,max
18340,287,2.1578557,max
18341,287,2.4622693,max
18342,287,1.9022455,max
18343,287,2.1608114,max
18344,287,1.5484408,max
18345,287,-0.29768848,max
18346,287,2.0829022,max
18347,287,2.7767966,max
18348,287,1.4738815,max
18349,287,2.5678573,max
18350,287,0.010256171,max
18351,287,1.0676914,max
18352,287,2.6819134,max
18353,287,-0.96893746,max
18354,287,2.602531,max
18355,287,2.2904382,max
18356,287,-0.3430697,max
18357,287,1.626644,max
18358,287,1.9595292,max
18359,287,-0.7898728,max
18360,287,2.7313254,max
18361,287,2.6772776,max
18362,287,1.226893,max
18363,287,1.8045166,max
18364,287,0.06298998,max
18365,287,1.3284949,max
18366,287,1.5169133,max
18367,287,1.6180599,max
18368,288,2.1447113,max
18369,288,1.7538314,max
18370,288,2.0797036,max
18371,288,2.1118877,max
18372,288,2.068066,max
18373,288,1.8987277,max
18374,288,2.2699544,max
18375,288,2.1341953,max
18376,288,2.5995128,max
18377,288,-0.95800525,max
18378,288,-0.8967535,max
18379,288,1.737853,max
18380,288,1.4037895,max
18381,288,0.68663985,max
18382,288,1.4766508,max
18383,288,1.764606,max
18384,288,-0.9226525,max
18385,288,-0.86786425,max
18386,288,0.9975443,max
18387,288,1.9903853,max
18388,288,0.8416009,max
18389,288,2.1951675,max
18390,288,1.4711307,max
18391,288,2.6632547,max
18392,288,1.4032543,max
18393,288,2.4837348,max
18394,288,2.3078465,max
18395,288,2.6305192,max
18396,288,3.3174646,max
18397,288,2.6346624,max
18398,288,2.046346,max
18399,288,1.4886057,max
18400,288,2.141928,max
18401,288,1.1666466,max
18402,288,0.8005322,max
18403,288,0.37918538,max
18404,288,2.157898,max
18405,288,2.465948,max
18406,288,1.9005997,max
18407,288,2.1734345,max
18408,288,1.5597538,max
18409,288,-0.2971249,max
18410,288,2.0837612,max
18411,288,2.7831917,max
18412,288,1.4760275,max
18413,288,2.567603,max
18414,288,0.01717341,max
18415,288,1.1895267,max
18416,288,2.6741934,max
18417,288,-0.96904683,max
18418,288,2.6036537,max
18419,288,2.284652,max
18420,288,-0.3480901,max
18421,288,1.6086885,max
18422,288,1.9619167,max
18423,288,-0.7851759,max
18424,288,2.7364058,max
18425,288,2.6695309,max
18426,288,1.2304801,max
18427,288,1.8094425,max
18428,288,0.06453475,max
18429,288,1.3266633,max
18430,288,1.5182402,max
18431,288,1.6249545,max
18432,289,2.151601,max
18433,289,1.7542529,max
18434,289,2.0906236,max
18435,289,2.1213365,max
18436,289,2.0662472,max
18437,289,1.9083862,max
18438,289,2.2698963,max
18439,289,2.119355,max
18440,289,2.6043572,max
18441,289,-0.9582835,max
18442,289,-0.9129505,max
18443,289,1.7446709,max
18444,289,1.3399223,max
18445,289,0.6936178,max
18446,289,1.4780227,max
18447,289,1.7691319,max
18448,289,-0.9095295,max
18449,289,-0.798238,max
18450,289,1.002065,max
18451,289,1.9347916,max
18452,289,0.8389342,max
18453,289,2.1980226,max
18454,289,1.4929321,max
18455,289,2.6465564,max
18456,289,1.3995044,max
18457,289,2.486573,max
18458,289,2.3106475,max
18459,289,2.6254604,max
18460,289,3.305131,max
18461,289,2.6057396,max
18462,289,2.0447083,max
18463,289,1.4885798,max
18464,289,2.1517491,max
18465,289,1.1692114,max
18466,289,0.7424873,max
18467,289,0.386243,max
18468,289,2.1572068,max
18469,289,2.464724,max
18470,289,1.8962712,max
18471,289,2.1735013,max
18472,289,1.563432,max
18473,289,-0.29669684,max
18474,289,2.0842772,max
18475,289,2.785029,max
18476,289,1.4779359,max
18477,289,2.5681777,max
18478,289,0.019156367,max
18479,289,1.1873413,max
18480,289,2.6758044,max
18481,289,-0.970559,max
18482,289,2.6046968,max
18483,289,2.2948601,max
18484,289,-0.34659848,max
18485,289,1.603664,max
18486,289,1.9688745,max
18487,289,-0.7761179,max
18488,289,2.7388713,max
18489,289,2.6763284,max
18490,289,1.1784855,max
18491,289,1.7815771,max
18492,289,0.07054025,max
18493,289,1.3278611,max
18494,289,1.5244863,max
18495,289,1.627639,max
18496,290,2.1518652,max
18497,290,1.7441795,max
18498,290,2.0922468,max
18499,290,2.1322796,max
18500,290,2.0582805,max
18501,290,1.9109461,max
18502,290,2.2697625,max
18503,290,2.145238,max
18504,290,2.6063542,max
18505,290,-0.9581213,max
18506,290,-0.91151553,max
18507,290,1.7436998,max
18508,290,1.3462099,max
18509,290,0.69589674,max
18510,290,1.4777436,max
18511,290,1.7696462,max
18512,290,-0.9108853,max
18513,290,-0.79505646,max
18514,290,1.0116271,max
18515,290,1.9376292,max
18516,290,0.83787787,max
18517,290,2.200068,max
18518,290,1.4974902,max
18519,290,2.670815,max
18520,290,1.4055803,max
18521,290,2.4934256,max
18522,290,2.3110204,max
18523,290,2.625114,max
18524,290,3.265984,max
18525,290,2.6314487,max
18526,290,2.0466614,max
18527,290,1.4888026,max
18528,290,2.136229,max
18529,290,1.170302,max
18530,290,0.72696686,max
18531,290,0.38640118,max
18532,290,2.1549575,max
18533,290,2.4696634,max
18534,290,1.8999741,max
18535,290,2.1745324,max
18536,290,1.5659975,max
18537,290,-0.29701313,max
18538,290,1.9730806,max
18539,290,2.7817585,max
18540,290,1.4596281,max
18541,290,2.5688608,max
18542,290,0.019112974,max
18543,290,1.192219,max
18544,290,2.6769414,max
18545,290,-0.96931356,max
18546,290,2.609072,max
18547,290,2.305604,max
18548,290,-0.3514171,max
18549,290,1.60787,max
18550,290,1.967879,max
18551,290,-0.77454484,max
18552,290,2.735774,max
18553,290,2.6667905,max
18554,290,1.231817,max
18555,290,1.8205581,max
18556,290,0.074243516,max
18557,290,1.3263319,max
18558,290,1.525589,max
18559,290,1.6357123,max
18560,291,2.1524339,max
18561,291,1.7510679,max
18562,291,2.1114194,max
18563,291,2.1341784,max
18564,291,2.0507505,max
18565,291,1.9105678,max
18566,291,2.3194232,max
18567,291,2.145005,max
18568,291,2.604919,max
18569,291,-0.9602634,max
18570,291,-0.8731111,max
18571,291,1.7228382,max
18572,291,1.3503975,max
18573,291,0.70252967,max
18574,291,1.4768667,max
18575,291,1.8040326,max
18576,291,-0.9104647,max
18577,291,-0.7950497,max
18578,291,1.0108678,max
18579,291,1.8963284,max
18580,291,0.8368113,max
18581,291,2.2027826,max
18582,291,1.4985558,max
18583,291,2.6737695,max
18584,291,1.4044187,max
18585,291,2.4956734,max
18586,291,2.2976017,max
18587,291,2.6295645,max
18588,291,3.2721262,max
18589,291,2.634786,max
18590,291,2.0458908,max
18591,291,1.488564,max
18592,291,2.1377478,max
18593,291,1.1703814,max
18594,291,0.75629187,max
18595,291,0.40427047,max
18596,291,2.142218,max
18597,291,2.471955,max
18598,291,1.8953662,max
18599,291,2.2209792,max
18600,291,1.85003,max
18601,291,-0.29825118,max
18602,291,2.0857015,max
18603,291,2.7963083,max
18604,291,1.436155,max
18605,291,2.569377,max
18606,291,0.018226683,max
18607,291,1.1832944,max
18608,291,2.6789038,max
18609,291,-0.97043276,max
18610,291,2.6101325,max
18611,291,2.305396,max
18612,291,-0.34695375,max
18613,291,1.6086941,max
18614,291,1.9565551,max
18615,291,-0.7734417,max
18616,291,2.7375689,max
18617,291,2.6585112,max
18618,291,1.2300647,max
18619,291,1.8153038,max
18620,291,-0.10579902,max
18621,291,1.3287929,max
18622,291,1.5841727,max
18623,291,1.624163,max
18624,292,2.1471734,max
18625,292,1.7668116,max
18626,292,2.1046963,max
18627,292,2.1096187,max
18628,292,2.0593967,max
18629,292,1.9168854,max
18630,292,2.3458319,max
18631,292,2.154654,max
18632,292,2.6120493,max
18633,292,-0.9577747,max
18634,292,-0.8786652,max
18635,292,1.7238688,max
18636,292,1.3531423,max
18637,292,0.67183924,max
18638,292,1.479352,max
18639,292,1.8240409,max
18640,292,-0.90835065,max
18641,292,-0.7950497,max
18642,292,1.0123854,max
18643,292,1.894141,max
18644,292,0.83621216,max
18645,292,2.206469,max
18646,292,1.49831,max
18647,292,2.6497595,max
18648,292,1.4047506,max
18649,292,2.501502,max
18650,292,2.3106952,max
18651,292,2.62245,max
18652,292,3.3134181,max
18653,292,2.6473935,max
18654,292,2.0455773,max
18655,292,1.4914613,max
18656,292,2.1433313,max
18657,292,1.171664,max
18658,292,0.91529536,max
18659,292,0.39006692,max
18660,292,2.143404,max
18661,292,2.475952,max
18662,292,1.895895,max
18663,292,2.2209477,max
18664,292,1.8189421,max
18665,292,-0.30005553,max
18666,292,2.0880136,max
18667,292,2.8260965,max
18668,292,1.415929,max
18669,292,2.5703907,max
18670,292,0.020032287,max
18671,292,1.2161126,max
18672,292,2.6788983,max
18673,292,-0.9805945,max
18674,292,2.6105664,max
18675,292,2.303093,max
18676,292,-0.34767944,max
18677,292,1.6087376,max
18678,292,1.9666157,max
18679,292,-0.70738643,max
18680,292,2.7445738,max
18681,292,2.6574597,max
18682,292,1.236472,max
18683,292,1.8222506,max
18684,292,0.056028932,max
18685,292,1.3168521,max
18686,292,1.6004857,max
18687,292,1.6327964,max
18688,293,2.156566,max
18689,293,1.7531838,max
18690,293,2.0901167,max
18691,293,2.1374211,max
18692,293,2.0319002,max
18693,293,1.9187748,max
18694,293,2.3585012,max
18695,293,2.149765,max
18696,293,2.6071918,max
18697,293,-0.9577216,max
18698,293,-0.69200695,max
18699,293,1.6566551,max
18700,293,1.367019,max
18701,293,0.73424816,max
18702,293,1.4637483,max
18703,293,1.8191247,max
18704,293,-0.83538646,max
18705,293,-0.7950497,max
18706,293,1.0131732,max
18707,293,1.8927727,max
18708,293,0.8354567,max
18709,293,2.2086284,max
18710,293,1.4981302,max
18711,293,2.7265818,max
18712,293,1.4055337,max
18713,293,2.5061355,max
18714,293,2.3138788,max
18715,293,2.638458,max
18716,293,3.3187277,max
18717,293,2.6492465,max
18718,293,2.0450568,max
18719,293,1.4913052,max
18720,293,2.1490848,max
18721,293,1.1690333,max
18722,293,0.88492286,max
18723,293,0.4020841,max
18724,293,2.1368575,max
18725,293,2.478445,max
18726,293,1.8889356,max
18727,293,2.221038,max
18728,293,1.8429267,max
18729,293,-0.3320673,max
18730,293,2.0892358,max
18731,293,2.7895536,max
18732,293,1.4055027,max
18733,293,2.5710769,max
18734,293,0.08347201,max
18735,293,1.2790319,max
18736,293,2.6789463,max
18737,293,-0.96919566,max
18738,293,2.6017234,max
18739,293,2.2783883,max
18740,293,-0.34567893,max
18741,293,1.6057663,max
18742,293,1.9669418,max
18743,293,-0.6929598,max
18744,293,2.7473285,max
18745,293,2.6626093,max
18746,293,1.2334661,max
18747,293,1.8377893,max
18748,293,0.024142325,max
18749,293,1.3291526,max
18750,293,1.6314356,max
18751,293,1.6425874,max
18752,294,2.1608138,max
18753,294,1.7581375,max
18754,294,2.120123,max
18755,294,2.1350305,max
18756,294,2.042166,max
18757,294,1.9206638,max
18758,294,2.3515856,max
18759,294,2.1555219,max
18760,294,2.6137233,max
18761,294,-0.9576787,max
18762,294,-0.69991803,max
18763,294,1.6566907,max
18764,294,1.3631585,max
18765,294,0.8164389,max
18766,294,1.4330612,max
18767,294,1.8193424,max
18768,294,-0.84474295,max
18769,294,-0.818246,max
18770,294,1.0134696,max
18771,294,1.8981974,max
18772,294,0.834862,max
18773,294,2.21172,max
18774,294,1.498515,max
18775,294,2.7223845,max
18776,294,1.4055976,max
18777,294,2.509949,max
18778,294,2.308174,max
18779,294,2.629864,max
18780,294,3.3212383,max
18781,294,2.6473641,max
18782,294,2.045757,max
18783,294,1.4922615,max
18784,294,2.150833,max
18785,294,1.1683986,max
18786,294,0.8625411,max
18787,294,0.4025355,max
18788,294,2.1404464,max
18789,294,2.4803042,max
18790,294,1.8904347,max
18791,294,2.1369412,max
18792,294,1.8259547,max
18793,294,-0.29846653,max
18794,294,2.090368,max
18795,294,2.821566,max
18796,294,1.4580486,max
18797,294,2.569855,max
18798,294,0.080033064,max
18799,294,1.2623055,max
18800,294,2.6798067,max
18801,294,-0.9701315,max
18802,294,2.5796313,max
18803,294,2.3114839,max
18804,294,-0.27839062,max
18805,294,1.6737686,max
18806,294,1.9562018,max
18807,294,-0.69181466,max
18808,294,2.7507513,max
18809,294,2.6841722,max
18810,294,1.2578789,max
18811,294,1.8554945,max
18812,294,-0.012552172,max
18813,294,1.3297604,max
18814,294,1.6576736,max
18815,294,1.6490002,max
18816,295,2.156626,max
18817,295,1.7608495,max
18818,295,2.1179037,max
18819,295,2.0558538,max
18820,295,2.0364938,max
18821,295,1.9220419,max
18822,295,2.3170636,max
18823,295,2.1532636,max
18824,295,2.603429,max
18825,295,-0.9577001,max
18826,295,-0.6845362,max
18827,295,1.6568123,max
18828,295,1.3776232,max
18829,295,0.8265096,max
18830,295,1.4758861,max
18831,295,1.824935,max
18832,295,-0.8437885,max
18833,295,-0.7950649,max
18834,295,1.007328,max
18835,295,1.8843126,max
18836,295,0.8344195,max
18837,295,2.2134042,max
18838,295,1.4981165,max
18839,295,2.72872,max
18840,295,1.4059235,max
18841,295,2.515647,max
18842,295,2.3103704,max
18843,295,2.6167755,max
18844,295,3.321763,max
18845,295,2.613512,max
18846,295,2.0455976,max
18847,295,1.493391,max
18848,295,2.151781,max
18849,295,1.1671033,max
18850,295,0.8772173,max
18851,295,0.40426975,max
18852,295,1.8750436,max
18853,295,2.4813445,max
18854,295,1.9041657,max
18855,295,2.2210953,max
18856,295,1.8346758,max
18857,295,-0.29749525,max
18858,295,2.0961094,max
18859,295,2.8110573,max
18860,295,1.4560801,max
18861,295,2.48365,max
18862,295,0.0927546,max
18863,295,1.2892045,max
18864,295,2.6807342,max
18865,295,-0.97271276,max
18866,295,2.5829031,max
18867,295,2.3099515,max
18868,295,-0.27923977,max
18869,295,1.4791864,max
18870,295,1.9547577,max
18871,295,-0.6917944,max
18872,295,2.7492115,max
18873,295,2.6830962,max
18874,295,1.3768104,max
18875,295,1.7951157,max
18876,295,0.010800332,max
18877,295,1.3228446,max
18878,295,1.6633633,max
18879,295,1.6368191,max
18880,296,2.1507854,max
18881,296,1.7607024,max
18882,296,2.0444176,max
18883,296,2.1418118,max
18884,296,2.047751,max
18885,296,1.9244092,max
18886,296,2.3177352,max
18887,296,2.1546907,max
18888,296,2.6216693,max
18889,296,-0.95764387,max
18890,296,-0.7239783,max
18891,296,1.7284803,max
18892,296,1.3824202,max
18893,296,0.8161745,max
18894,296,1.4728692,max
18895,296,1.821151,max
18896,296,-0.84304774,max
18897,296,-0.79508716,max
18898,296,0.98671865,max
18899,296,1.8692777,max
18900,296,0.83451045,max
18901,296,2.2156508,max
18902,296,1.49321,max
18903,296,2.704303,max
18904,296,1.4435368,max
18905,296,2.4986408,max
18906,296,2.3095856,max
18907,296,2.6376882,max
18908,296,3.3228776,max
18909,296,2.6494708,max
18910,296,2.0461073,max
18911,296,1.4947569,max
18912,296,2.1526816,max
18913,296,1.1764691,max
18914,296,1.0679939,max
18915,296,0.40426916,max
18916,296,1.8743429,max
18917,296,2.4807818,max
18918,296,1.9011161,max
18919,296,2.2274249,max
18920,296,1.8316457,max
18921,296,-0.2969976,max
18922,296,2.1041024,max
18923,296,2.819173,max
18924,296,1.4549491,max
18925,296,2.57033,max
18926,296,-0.006617248,max
18927,296,1.2914099,max
18928,296,2.6822305,max
18929,296,-0.9689325,max
18930,296,2.5825744,max
18931,296,2.3153217,max
18932,296,-0.2757101,max
18933,296,1.4795142,max
18934,296,1.9543641,max
18935,296,-0.69174397,max
18936,296,2.754247,max
18937,296,2.6792545,max
18938,296,1.4281007,max
18939,296,1.853173,max
18940,296,0.099374056,max
18941,296,1.3162634,max
18942,296,1.6730762,max
18943,296,1.6508846,max
18944,297,2.1533813,max
18945,297,1.7604327,max
18946,297,2.0407429,max
18947,297,2.155727,max
18948,297,2.0213027,max
18949,297,1.9271374,max
18950,297,2.3185287,max
18951,297,2.1561334,max
18952,297,2.6059573,max
18953,297,-0.95766747,max
18954,297,-0.8412853,max
18955,297,1.7648509,max
18956,297,1.3447117,max
18957,297,0.8228071,max
18958,297,1.4583367,max
18959,297,1.8237188,max
18960,297,-0.8424319,max
18961,297,-0.7950667,max
18962,297,1.0125179,max
18963,297,1.8955281,max
18964,297,0.83450365,max
18965,297,2.2169676,max
18966,297,1.4894551,max
18967,297,2.7310112,max
18968,297,1.4690539,max
18969,297,2.5278175,max
18970,297,2.3117723,max
18971,297,2.61833,max
18972,297,3.3200393,max
18973,297,2.6483507,max
18974,297,2.0457058,max
18975,297,1.4931493,max
18976,297,2.1517994,max
18977,297,1.1762296,max
18978,297,1.0400422,max
18979,297,0.39806587,max
18980,297,1.8187149,max
18981,297,2.490924,max
18982,297,1.9067802,max
18983,297,2.2369857,max
18984,297,1.8226326,max
18985,297,-0.29666874,max
18986,297,2.1071544,max
18987,297,2.8132703,max
18988,297,1.512971,max
18989,297,2.5655346,max
18990,297,0.087741375,max
18991,297,1.2930589,max
18992,297,2.679806,max
18993,297,-0.9689325,max
18994,297,2.5795696,max
18995,297,2.316032,max
18996,297,-0.2721679,max
18997,297,1.4787042,max
18998,297,1.9541936,max
18999,297,-0.69177663,max
19000,297,2.7520874,max
19001,297,2.6626713,max
19002,297,1.4232593,max
19003,297,1.8391421,max
19004,297,0.10212928,max
19005,297,1.3216112,max
19006,297,1.6839552,max
19007,297,1.6562622,max
19008,298,2.1620667,max
19009,298,1.759481,max
19010,298,2.042972,max
19011,298,2.151905,max
19012,298,2.0428135,max
19013,298,1.9305997,max
19014,298,2.319002,max
19015,298,2.1527576,max
19016,298,2.6241782,max
19017,298,-0.9576863,max
19018,298,-0.8981942,max
19019,298,1.7768667,max
19020,298,1.4243455,max
19021,298,0.8190774,max
19022,298,1.4353917,max
19023,298,1.8243353,max
19024,298,-0.89133704,max
19025,298,-0.7764287,max
19026,298,0.9939133,max
19027,298,1.888138,max
19028,298,0.8347261,max
19029,298,2.2193668,max
19030,298,1.4884143,max
19031,298,2.7269921,max
19032,298,1.4468625,max
19033,298,2.5175924,max
19034,298,2.312984,max
19035,298,2.6396987,max
19036,298,3.3204672,max
19037,298,2.6478615,max
19038,298,2.0453756,max
19039,298,1.4976122,max
19040,298,2.1255949,max
19041,298,1.1747755,max
19042,298,1.0590934,max
19043,298,0.40427923,max
19044,298,1.7877619,max
19045,298,2.4913883,max
19046,298,1.8996787,max
19047,298,2.2793264,max
19048,298,1.8226676,max
19049,298,-0.29328835,max
19050,298,2.102998,max
19051,298,2.8205569,max
19052,298,1.6109403,max
19053,298,2.5699987,max
19054,298,0.09370196,max
19055,298,1.2946951,max
19056,298,2.681561,max
19057,298,-0.96894026,max
19058,298,2.5836492,max
19059,298,2.274599,max
19060,298,-0.27238473,max
19061,298,1.4364423,max
19062,298,1.9448338,max
19063,298,-0.6920877,max
19064,298,2.7618399,max
19065,298,2.6703448,max
19066,298,1.4288468,max
19067,298,1.8477643,max
19068,298,0.10370073,max
19069,298,1.3197854,max
19070,298,1.6908398,max
19071,298,1.6442499,max
19072,299,2.163244,max
19073,299,1.7583244,max
19074,299,2.0296605,max
19075,299,2.1771946,max
19076,299,2.0500865,max
19077,299,1.9343779,max
19078,299,2.3189197,max
19079,299,2.1557195,max
19080,299,2.6090074,max
19081,299,-1.0142407,max
19082,299,-0.7438766,max
19083,299,1.776854,max
19084,299,1.4261496,max
19085,299,0.8369082,max
19086,299,1.4770608,max
19087,299,1.8141603,max
19088,299,-0.84526944,max
19089,299,-0.7764533,max
19090,299,0.95535517,max
19091,299,1.8944311,max
19092,299,0.83455694,max
19093,299,2.2209349,max
19094,299,1.4866978,max
19095,299,2.7734554,max
19096,299,1.4469393,max
19097,299,2.5375674,max
19098,299,2.3139749,max
19099,299,2.6262047,max
19100,299,3.3203158,max
19101,299,2.654302,max
19102,299,2.046655,max
19103,299,1.4866228,max
19104,299,2.1558712,max
19105,299,1.1649704,max
19106,299,1.0398575,max
19107,299,0.42254537,max
19108,299,1.8349495,max
19109,299,2.490898,max
19110,299,1.8862731,max
19111,299,2.2793438,max
19112,299,1.8029363,max
19113,299,-0.2635931,max
19114,299,2.1053684,max
19115,299,2.8227632,max
19116,299,1.6069587,max
19117,299,2.578306,max
19118,299,0.09611386,max
19119,299,1.2968031,max
19120,299,2.6797729,max
19121,299,-0.9689475,max
19122,299,2.5829282,max
19123,299,2.2821136,max
19124,299,-0.27125356,max
19125,299,1.4744292,max
19126,299,1.9650824,max
19127,299,-0.69216156,max
19128,299,2.7640147,max
19129,299,2.6905682,max
19130,299,1.4288445,max
19131,299,1.8606961,max
19132,299,0.10552004,max
19133,299,1.320606,max
19134,299,1.694577,max
19135,299,1.653734,max
19136,300,2.1644168,max
19137,300,1.7420967,max
19138,300,2.05031,max
19139,300,2.14838,max
19140,300,2.0281823,max
19141,300,1.937058,max
19142,300,2.3191838,max
19143,300,2.153351,max
19144,300,2.6315413,max
19145,300,-1.0142667,max
19146,300,-0.7238239,max
19147,300,1.7768843,max
19148,300,1.4244945,max
19149,300,0.8374666,max
19150,300,1.4756651,max
19151,300,1.8237352,max
19152,300,-0.84364724,max
19153,300,-0.77699596,max
19154,300,0.9913981,max
19155,300,1.8531773,max
19156,300,0.8347168,max
19157,300,2.2227461,max
19158,300,1.4883593,max
19159,300,2.770092,max
19160,300,1.4514053,max
19161,300,2.5429673,max
19162,300,2.316121,max
19163,300,2.6315885,max
19164,300,3.3208222,max
19165,300,2.6530836,max
19166,300,2.0466073,max
19167,300,1.4649302,max
19168,300,2.200795,max
19169,300,1.1672906,max
19170,300,1.0380306,max
19171,300,0.44641167,max
19172,300,1.8942642,max
19173,300,2.492672,max
19174,300,1.8994458,max
19175,300,2.279404,max
19176,300,1.8086689,max
19177,300,-0.26361427,max
19178,300,2.057928,max
19179,300,2.829361,max
19180,300,1.6038046,max
19181,300,2.4764411,max
19182,300,0.09615028,max
19183,300,0.9960562,max
19184,300,2.6780732,max
19185,300,-0.9689441,max
19186,300,2.5792243,max
19187,300,2.3138568,max
19188,300,-0.26971444,max
19189,300,1.4804034,max
19190,300,1.9664779,max
19191,300,-0.6922957,max
19192,300,2.7672758,max
19193,300,2.690707,max
19194,300,1.4288445,max
19195,300,1.847275,max
19196,300,0.10413307,max
19197,300,1.3213153,max
19198,300,1.6995842,max
19199,300,1.666574,max
19200,301,2.1706011,max
19201,301,1.6745832,max
19202,301,2.054007,max
19203,301,2.1854413,max
19204,301,2.0382478,max
19205,301,1.9392517,max
19206,301,2.3205802,max
19207,301,2.15515,max
19208,301,2.601389,max
19209,301,-1.0142741,max
19210,301,-0.7403269,max
19211,301,1.776876,max
19212,301,1.4286592,max
19213,301,0.84145105,max
19214,301,1.4731526,max
19215,301,1.822998,max
19216,301,-0.85470206,max
19217,301,-0.77621853,max
19218,301,0.99081695,max
19219,301,1.8982022,max
19220,301,0.8345767,max
19221,301,2.222464,max
19222,301,1.4883267,max
19223,301,2.7795608,max
19224,301,1.446996,max
19225,301,2.5492542,max
19226,301,2.3198807,max
19227,301,2.632458,max
19228,301,3.3222497,max
19229,301,2.656017,max
19230,301,2.0469985,max
19231,301,1.4686836,max
19232,301,2.1453524,max
19233,301,1.1700526,max
19234,301,1.015037,max
19235,301,0.44640487,max
19236,301,1.8961389,max
19237,301,2.493829,max
19238,301,1.9041913,max
19239,301,2.2793984,max
19240,301,1.8223205,max
19241,301,-0.2636245,max
19242,301,2.1071038,max
19243,301,2.822844,max
19244,301,1.5988511,max
19245,301,2.5196435,max
19246,301,0.09651983,max
19247,301,1.3046508,max
19248,301,2.678239,max
19249,301,-0.9689489,max
19250,301,2.5847187,max
19251,301,2.3110547,max
19252,301,-0.26836008,max
19253,301,1.4589314,max
19254,301,1.9540136,max
19255,301,-0.692521,max
19256,301,2.7639458,max
19257,301,2.690761,max
19258,301,1.4288445,max
19259,301,1.87269,max
19260,301,0.10826343,max
19261,301,1.3188206,max
19262,301,1.7026837,max
19263,301,1.6574647,max
19264,302,2.1716785,max
19265,302,1.6687765,max
19266,302,2.1008415,max
19267,302,2.1960604,max
19268,302,2.0378747,max
19269,302,1.9413788,max
19270,302,2.3043332,max
19271,302,2.1485665,max
19272,302,2.6299205,max
19273,302,-1.0142741,max
19274,302,-0.71095157,max
19275,302,1.7760398,max
19276,302,1.3865796,max
19277,302,0.8382039,max
19278,302,1.4726522,max
19279,302,1.8233006,max
19280,302,-0.8542865,max
19281,302,-0.73966455,max
19282,302,0.99404025,max
19283,302,1.8950157,max
19284,302,0.83457994,max
19285,302,2.225574,max
19286,302,1.4885412,max
19287,302,2.7987826,max
19288,302,1.482485,max
19289,302,2.5540445,max
19290,302,2.321774,max
19291,302,2.6277015,max
19292,302,3.2984037,max
19293,302,2.699864,max
19294,302,2.0471945,max
19295,302,1.4695628,max
19296,302,2.1528616,max
19297,302,1.1747836,max
19298,302,0.9613781,max
19299,302,0.446191,max
19300,302,1.8983645,max
19301,302,2.4944916,max
19302,302,1.9068127,max
19303,302,2.279359,max
19304,302,1.8128543,max
19305,302,-0.2599501,max
19306,302,2.1045594,max
19307,302,2.828713,max
19308,302,1.6122297,max
19309,302,2.5357702,max
19310,302,0.09577873,max
19311,302,1.3059235,max
19312,302,2.679643,max
19313,302,-0.9689057,max
19314,302,2.5841935,max
19315,302,2.3123538,max
19316,302,-0.26847184,max
19317,302,1.4593046,max
19318,302,1.9539597,max
19319,302,-0.69406116,max
19320,302,2.769209,max
19321,302,2.6912422,max
19322,302,1.4288445,max
19323,302,1.8613546,max
19324,302,0.10940334,max
19325,302,1.3218536,max
19326,302,1.7006854,max
19327,302,1.6719897,max
19328,303,2.1613665,max
19329,303,1.665981,max
19330,303,2.124856,max
19331,303,2.2018902,max
19332,303,2.042402,max
19333,303,1.9434314,max
19334,303,2.3189652,max
19335,303,2.1712804,max
19336,303,2.5943718,max
19337,303,-1.0142741,max
19338,303,-0.7084098,max
19339,303,1.8014834,max
19340,303,1.4085237,max
19341,303,0.8467212,max
19342,303,1.474069,max
19343,303,1.8235128,max
19344,303,-0.9052354,max
19345,303,-0.744139,max
19346,303,1.0196003,max
19347,303,1.8946152,max
19348,303,0.83451724,max
19349,303,2.2275705,max
19350,303,1.4890378,max
19351,303,2.7915547,max
19352,303,1.4825052,max
19353,303,2.557118,max
19354,303,2.3297782,max
19355,303,2.6199718,max
19356,303,3.3110347,max
19357,303,2.7121203,max
19358,303,2.0471683,max
19359,303,1.471069,max
19360,303,2.122243,max
19361,303,1.1751187,max
19362,303,0.92535067,max
19363,303,0.4431243,max
19364,303,1.89761,max
19365,303,2.4955857,max
19366,303,1.9016011,max
19367,303,2.265007,max
19368,303,1.7830017,max
19369,303,-0.2588406,max
19370,303,2.1085577,max
19371,303,2.819048,max
19372,303,1.6541858,max
19373,303,2.4061007,max
19374,303,0.09552401,max
19375,303,1.3075866,max
19376,303,2.6798723,max
19377,303,-0.9688121,max
19378,303,2.5853891,max
19379,303,2.3127913,max
19380,303,-0.27012447,max
19381,303,1.5702891,max
19382,303,1.9539614,max
19383,303,-0.6946517,max
