,iter,score onehot,optimization
19066,298,1.4288445,max
19067,298,1.4825422,max
19068,298,0.12183082,max
19069,298,1.3231544,max
19070,298,1.6129022,max
19071,298,1.4896513,max
19072,299,2.0438154,max
19073,299,1.7620361,max
19074,299,2.010033,max
19075,299,2.083535,max
19076,299,1.8557787,max
19077,299,1.9818716,max
19078,299,2.3192189,max
19079,299,2.1256719,max
19080,299,2.5207508,max
19081,299,-1.014272,max
19082,299,-0.71796787,max
19083,299,1.7768998,max
19084,299,1.4354088,max
19085,299,0.83132315,max
19086,299,1.469105,max
19087,299,1.8273926,max
19088,299,-0.84053177,max
19089,299,-0.7764131,max
19090,299,0.9260043,max
19091,299,1.8911648,max
19092,299,0.83466506,max
19093,299,2.1759462,max
19094,299,1.4884291,max
19095,299,2.7554216,max
19096,299,1.4469459,max
19097,299,2.3888426,max
19098,299,2.2901492,max
19099,299,2.553316,max
19100,299,3.3236885,max
19101,299,2.6376257,max
19102,299,2.0482786,max
19103,299,1.4551245,max
19104,299,2.1626987,max
19105,299,1.1369991,max
19106,299,1.0668885,max
19107,299,0.40427047,max
19108,299,1.8412955,max
19109,299,2.4708674,max
19110,299,1.8717973,max
19111,299,2.279409,max
19112,299,1.8068275,max
19113,299,-0.2632957,max
19114,299,2.1062558,max
19115,299,2.6152794,max
19116,299,1.5829004,max
19117,299,2.5726833,max
19118,299,0.090546876,max
19119,299,1.418889,max
19120,299,2.6773355,max
19121,299,-0.9689325,max
19122,299,2.545189,max
19123,299,2.284846,max
19124,299,-0.27528477,max
19125,299,1.4744298,max
19126,299,1.9353583,max
19127,299,-0.6916677,max
19128,299,2.7020526,max
19129,299,2.6915262,max
19130,299,1.4288445,max
19131,299,1.4825422,max
19132,299,0.12183082,max
19133,299,1.3231544,max
19134,299,1.6129022,max
19135,299,1.4481974,max
19136,300,2.0438154,max
19137,300,1.7529478,max
19138,300,2.0001523,max
19139,300,2.0879397,max
19140,300,1.8103042,max
19141,300,1.9818716,max
19142,300,2.3192189,max
19143,300,2.1386325,max
19144,300,2.5207508,max
19145,300,-1.014272,max
19146,300,-0.722623,max
19147,300,1.7768998,max
19148,300,1.4219533,max
19149,300,0.83857346,max
19150,300,1.469105,max
19151,300,1.8246856,max
19152,300,-0.84053177,max
19153,300,-0.7764131,max
19154,300,0.9930761,max
19155,300,1.8973541,max
19156,300,0.83466506,max
19157,300,2.1759462,max
19158,300,1.4884291,max
19159,300,2.7266235,max
19160,300,1.4493469,max
19161,300,2.3963437,max
19162,300,2.2901492,max
19163,300,2.569299,max
19164,300,3.3236885,max
19165,300,2.6376257,max
19166,300,2.0482786,max
19167,300,1.421533,max
19168,300,2.186211,max
19169,300,1.1369991,max
19170,300,1.0668885,max
19171,300,0.44641697,max
19172,300,1.9092078,max
19173,300,2.4708674,max
19174,300,1.8614607,max
19175,300,2.279409,max
19176,300,1.8792725,max
19177,300,-0.2632957,max
19178,300,2.1002479,max
19179,300,2.664661,max
19180,300,1.6309683,max
19181,300,2.456583,max
19182,300,0.090546876,max
19183,300,1.0984645,max
19184,300,2.6773355,max
19185,300,-0.9689325,max
19186,300,2.531891,max
19187,300,2.3189218,max
19188,300,-0.27528477,max
19189,300,1.4744298,max
19190,300,1.9448156,max
19191,300,-0.6916677,max
19192,300,2.70225,max
19193,300,2.6915262,max
19194,300,1.4288445,max
19195,300,1.4861991,max
19196,300,0.12183082,max
19197,300,1.3231544,max
19198,300,1.6129022,max
19199,300,1.480937,max
19200,301,2.0438154,max
19201,301,1.6792076,max
19202,301,2.0201833,max
19203,301,2.0879397,max
19204,301,1.8162227,max
19205,301,1.9818716,max
19206,301,2.3192189,max
19207,301,2.1256719,max
19208,301,2.4466395,max
19209,301,-1.014272,max
19210,301,-0.722623,max
19211,301,1.7768998,max
19212,301,1.4219533,max
19213,301,0.83857346,max
19214,301,1.469105,max
19215,301,1.8246856,max
19216,301,-0.8506417,max
19217,301,-0.7764131,max
19218,301,0.9930761,max
19219,301,1.8973541,max
19220,301,0.83466506,max
19221,301,2.1759462,max
19222,301,1.4884291,max
19223,301,2.7554216,max
19224,301,1.4469459,max
19225,301,2.3963437,max
19226,301,2.2901492,max
19227,301,2.5893652,max
19228,301,3.3236885,max
19229,301,2.5924098,max
19230,301,2.0482786,max
19231,301,1.421533,max
19232,301,2.1626987,max
19233,301,1.1369991,max
19234,301,1.0668885,max
19235,301,0.44641697,max
19236,301,1.9092078,max
19237,301,2.4708674,max
19238,301,1.8717973,max
19239,301,2.279409,max
19240,301,1.8792725,max
19241,301,-0.2632957,max
19242,301,2.1002479,max
19243,301,2.576184,max
19244,301,1.6309683,max
19245,301,2.5339923,max
19246,301,0.090546876,max
19247,301,1.418889,max
19248,301,2.6773355,max
19249,301,-0.9689325,max
19250,301,2.545189,max
19251,301,2.3189218,max
19252,301,-0.27528477,max
19253,301,1.4590166,max
19254,301,1.9375982,max
19255,301,-0.6916677,max
19256,301,2.7020526,max
19257,301,2.6915262,max
19258,301,1.4288445,max
19259,301,1.4825422,max
19260,301,0.12183082,max
19261,301,1.3231544,max
19262,301,1.6129022,max
19263,301,1.3966542,max
19264,302,2.0438154,max
19265,302,1.7151265,max
19266,302,2.0553932,max
19267,302,2.0792296,max
19268,302,1.9544351,max
19269,302,1.9818716,max
19270,302,2.3001676,max
19271,302,2.1386325,max
19272,302,2.5247564,max
19273,302,-1.014272,max
19274,302,-0.7162558,max
19275,302,1.7768998,max
19276,302,1.3782437,max
19277,302,0.83132315,max
19278,302,1.4402192,max
19279,302,1.8246856,max
19280,302,-0.8506417,max
19281,302,-0.73900056,max
19282,302,0.9930761,max
19283,302,1.8973541,max
19284,302,0.83466506,max
19285,302,2.1759462,max
19286,302,1.4884291,max
19287,302,2.7724066,max
19288,302,1.4822841,max
19289,302,2.3963437,max
19290,302,2.2901492,max
19291,302,2.569299,max
19292,302,3.3236885,max
19293,302,2.692646,max
19294,302,2.0482786,max
19295,302,1.4166427,max
19296,302,2.1626987,max
19297,302,1.1369991,max
19298,302,0.98203266,max
19299,302,0.44641697,max
19300,302,1.9092078,max
19301,302,2.4563482,max
19302,302,1.7699027,max
19303,302,2.279409,max
19304,302,1.8770041,max
19305,302,-0.2591142,max
19306,302,2.1062558,max
19307,302,2.6971884,max
19308,302,1.6309683,max
19309,302,2.5339923,max
19310,302,0.090546876,max
19311,302,1.418889,max
19312,302,2.6773355,max
19313,302,-0.9689325,max
19314,302,2.545189,max
19315,302,2.3189218,max
19316,302,-0.27528477,max
19317,302,1.4590166,max
19318,302,1.9375982,max
19319,302,-0.6916677,max
19320,302,2.70225,max
19321,302,2.6915262,max
19322,302,1.4288445,max
19323,302,1.4861991,max
19324,302,0.12183082,max
19325,302,1.3231544,max
19326,302,1.6129022,max
19327,302,1.4358227,max
19328,303,2.0438154,max
19329,303,1.6722702,max
19330,303,2.113064,max
19331,303,2.0792296,max
19332,303,1.9544351,max
19333,303,1.9818716,max
19334,303,2.3192189,max
19335,303,2.1256719,max
19336,303,2.439802,max
19337,303,-1.014272,max
19338,303,-0.7318349,max
19339,303,1.8015542,max
19340,303,1.4034196,max
19341,303,0.83857346,max
19342,303,1.469105,max
19343,303,1.8246856,max
19344,303,-0.90190315,max
19345,303,-0.73900056,max
19346,303,1.0199013,max
19347,303,1.8973541,max
19348,303,0.83466506,max
19349,303,2.2648644,max
19350,303,1.4884291,max
19351,303,2.7436082,max
19352,303,1.4822841,max
19353,303,2.3963437,max
19354,303,2.2901492,max
19355,303,2.5893652,max
19356,303,3.3236885,max
19357,303,2.692646,max
19358,303,2.0482786,max
19359,303,1.3691332,max
19360,303,2.1174197,max
19361,303,1.1369991,max
19362,303,0.8845,max
19363,303,0.44641697,max
19364,303,1.9092078,max
19365,303,2.4563482,max
19366,303,1.8745162,max
19367,303,2.279409,max
19368,303,1.8488362,max
19369,303,-0.2591142,max
19370,303,2.1062558,max
19371,303,2.589113,max
19372,303,1.671392,max
19373,303,2.3949592,max
19374,303,0.090546876,max
19375,303,1.418889,max
19376,303,2.6773355,max
19377,303,-0.9689325,max
19378,303,2.5314112,max
19379,303,2.3189218,max
19380,303,-0.27528477,max
19381,303,1.5609432,max
19382,303,1.9375982,max
19383,303,-0.6916677,max
19384,303,2.7020526,max
19385,303,2.7122562,max
19386,303,1.4288445,max
19387,303,1.3972545,max
19388,303,0.12183082,max
19389,303,1.3231544,max
19390,303,1.5925529,max
19391,303,1.4355352,max
19392,304,2.041984,max
19393,304,1.6254845,max
19394,304,2.0787706,max
19395,304,2.0738955,max
19396,304,1.9544351,max
19397,304,1.9818716,max
19398,304,2.3192189,max
19399,304,2.1256719,max
19400,304,2.5268588,max
19401,304,-1.014272,max
19402,304,-0.82309043,max
19403,304,1.8015542,max
19404,304,1.4034196,max
19405,304,0.83132315,max
19406,304,1.4867617,max
19407,304,1.8246856,max
19408,304,-0.90190315,max
19409,304,-0.73900056,max
19410,304,1.0199013,max
19411,304,1.8973541,max
19412,304,0.83466506,max
19413,304,2.2648644,max
19414,304,1.4884291,max
19415,304,2.7724066,max
19416,304,1.4822841,max
19417,304,2.3963437,max
19418,304,2.3298192,max
19419,304,2.5893652,max
19420,304,3.3236885,max
19421,304,2.7167242,max
19422,304,2.0482786,max
19423,304,1.3691332,max
19424,304,2.1293037,max
19425,304,1.1369991,max
19426,304,0.8845,max
19427,304,0.44641697,max
19428,304,1.8792818,max
19429,304,2.4563482,max
19430,304,1.816129,max
19431,304,2.279409,max
19432,304,1.8488362,max
19433,304,-0.2591142,max
19434,304,2.108972,max
19435,304,2.6152794,max
19436,304,1.671392,max
19437,304,2.5339923,max
19438,304,0.090546876,max
19439,304,1.3748193,max
19440,304,2.6773355,max
19441,304,-1.0360358,max
19442,304,2.545189,max
19443,304,2.3189218,max
19444,304,-0.27528477,max
19445,304,1.4590166,max
19446,304,1.9375982,max
19447,304,-0.6916677,max
19448,304,2.70225,max
19449,304,2.7122562,max
19450,304,1.4288445,max
19451,304,1.4861991,max
19452,304,0.12183082,max
19453,304,1.3231544,max
19454,304,1.5925529,max
19455,304,1.5339426,max
19456,305,2.041984,max
19457,305,1.6722702,max
19458,305,2.113064,max
19459,305,2.0879397,max
19460,305,1.953743,max
19461,305,1.9818716,max
19462,305,2.3192189,max
19463,305,2.1847851,max
19464,305,2.513661,max
19465,305,-1.014272,max
19466,305,-0.6909098,max
19467,305,1.8015542,max
19468,305,1.4034196,max
19469,305,0.85391724,max
19470,305,1.4950476,max
19471,305,1.841542,max
19472,305,-0.90190315,max
19473,305,-0.73900056,max
19474,305,1.021575,max
19475,305,1.8635654,max
19476,305,0.83466506,max
19477,305,2.2648644,max
19478,305,1.5188022,max
19479,305,2.7724066,max
19480,305,1.4822841,max
19481,305,2.448955,max
19482,305,2.3298192,max
19483,305,2.5893652,max
19484,305,3.3236885,max
19485,305,2.7167242,max
19486,305,2.0482786,max
19487,305,1.3691332,max
19488,305,2.135596,max
19489,305,1.1369991,max
19490,305,0.8845,max
19491,305,0.44641697,max
19492,305,1.8936782,max
19493,305,2.4563482,max
19494,305,1.8726468,max
19495,305,2.196882,max
19496,305,1.8488362,max
19497,305,-0.19868198,max
19498,305,2.108972,max
19499,305,2.6152794,max
19500,305,1.671392,max
19501,305,2.5339923,max
19502,305,0.090546876,max
19503,305,1.3748193,max
19504,305,2.6773355,max
19505,305,-0.9689325,max
19506,305,2.545189,max
19507,305,2.3189218,max
19508,305,-0.27975005,max
19509,305,1.4579687,max
19510,305,1.9375982,max
19511,305,-0.6916677,max
19512,305,2.7020526,max
19513,305,2.7122562,max
19514,305,1.4288445,max
19515,305,1.3972545,max
19516,305,0.02852866,max
19517,305,1.3231544,max
19518,305,1.6230736,max
19519,305,1.464781,max
19520,306,2.0648723,max
19521,306,1.6953175,max
19522,306,2.113064,max
19523,306,2.083535,max
19524,306,1.9544351,max
19525,306,1.9818716,max
19526,306,2.3192189,max
19527,306,2.1977499,max
19528,306,2.5308368,max
19529,306,-1.014272,max
19530,306,-0.6909098,max
19531,306,1.820195,max
19532,306,1.3764145,max
19533,306,0.82872987,max
19534,306,1.4950476,max
19535,306,1.7243533,max
19536,306,-0.90190315,max
19537,306,-0.73900056,max
19538,306,1.021575,max
19539,306,1.8635654,max
19540,306,0.58214843,max
19541,306,2.2648644,max
19542,306,1.6640193,max
19543,306,2.7724066,max
19544,306,1.4846863,max
19545,306,2.448955,max
19546,306,2.3298192,max
19547,306,2.5893652,max
19548,306,3.3236885,max
19549,306,2.7167242,max
19550,306,2.0482786,max
19551,306,1.3693889,max
19552,306,2.1377316,max
19553,306,1.1369991,max
19554,306,0.8845,max
19555,306,0.44641697,max
19556,306,1.8920333,max
19557,306,2.4563482,max
19558,306,1.816129,max
19559,306,2.196882,max
19560,306,1.7550075,max
19561,306,-0.19868198,max
19562,306,2.108972,max
19563,306,2.6152794,max
19564,306,1.671392,max
19565,306,2.5339923,max
19566,306,0.090546876,max
19567,306,1.4083652,max
19568,306,2.6773355,max
19569,306,-0.9689325,max
19570,306,2.5246353,max
19571,306,2.3189218,max
19572,306,-0.27528477,max
19573,306,1.4579687,max
19574,306,1.8893442,max
19575,306,-0.6916677,max
19576,306,2.70225,max
19577,306,2.636766,max
19578,306,1.4218938,max
19579,306,1.48153,max
19580,306,0.12274018,max
19581,306,1.3407389,max
19582,306,1.6230736,max
19583,306,1.5185133,max
19584,307,2.0648723,max
19585,307,1.6953175,max
19586,307,2.1229806,max
19587,307,2.0879397,max
19588,307,1.9544351,max
19589,307,1.9818716,max
19590,307,2.3192189,max
19591,307,2.1847851,max
19592,307,2.4529772,max
19593,307,-1.014272,max
19594,307,-0.6909098,max
19595,307,1.7884126,max
19596,307,1.3932148,max
19597,307,0.82872987,max
19598,307,1.4950476,max
19599,307,1.8808727,max
19600,307,-0.90190315,max
19601,307,-0.73900056,max
19602,307,1.021575,max
19603,307,1.8635654,max
19604,307,0.5498555,max
19605,307,2.2648644,max
19606,307,1.6640193,max
19607,307,2.7436082,max
19608,307,1.4846863,max
19609,307,2.448955,max
19610,307,2.3298192,max
19611,307,2.5893652,max
19612,307,3.1504872,max
19613,307,2.7167242,max
19614,307,2.0482786,max
19615,307,1.3325516,max
19616,307,2.109732,max
19617,307,1.1369991,max
19618,307,0.8845,max
19619,307,0.44641697,max
19620,307,1.8920333,max
19621,307,2.4587605,max
19622,307,1.8745162,max
19623,307,2.1636028,max
19624,307,1.8488362,max
19625,307,-0.1983046,max
19626,307,2.108972,max
19627,307,2.6152794,max
19628,307,1.671392,max
19629,307,2.5339923,max
19630,307,0.090546876,max
19631,307,1.410132,max
19632,307,2.6773355,max
19633,307,-0.9689325,max
19634,307,2.5246353,max
19635,307,2.3743305,max
19636,307,-0.27528477,max
19637,307,1.4351225,max
19638,307,1.8893442,max
19639,307,-0.6916677,max
19640,307,2.7020526,max
19641,307,2.7122562,max
19642,307,1.4218938,max
19643,307,1.4943603,max
19644,307,0.12274018,max
19645,307,1.3300227,max
19646,307,1.6230736,max
19647,307,1.4792182,max
19648,308,2.0648723,max
19649,308,1.778868,max
19650,308,2.0468984,max
19651,308,2.0879397,max
19652,308,1.9544351,max
19653,308,1.9465344,max
19654,308,2.3192189,max
19655,308,2.21699,max
19656,308,2.5268588,max
19657,308,-1.014272,max
19658,308,-0.6909098,max
19659,308,1.820195,max
19660,308,1.3932148,max
19661,308,0.8177105,max
19662,308,1.4950476,max
19663,308,1.8808727,max
19664,308,-0.90190315,max
19665,308,-0.73900056,max
19666,308,1.021575,max
19667,308,1.8973541,max
19668,308,0.58214843,max
19669,308,2.2648644,max
19670,308,1.6640193,max
19671,308,2.7608426,max
19672,308,1.4800674,max
19673,308,2.4347773,max
19674,308,2.3298192,max
19675,308,2.569299,max
19676,308,3.3236885,max
19677,308,2.671509,max
19678,308,2.0482786,max
19679,308,1.3325516,max
19680,308,2.109732,max
19681,308,1.1369991,max
19682,308,0.8845,max
19683,308,0.46339613,max
19684,308,1.8607368,max
19685,308,2.4563482,max
19686,308,1.816129,max
19687,308,2.196882,max
19688,308,1.8488362,max
19689,308,-0.1983046,max
19690,308,2.108972,max
19691,308,2.6152794,max
19692,308,1.671392,max
19693,308,2.5339923,max
19694,308,0.090546876,max
19695,308,1.410132,max
19696,308,2.6773355,max
19697,308,-0.9689325,max
19698,308,2.5246353,max
19699,308,2.3553998,max
19700,308,-0.28444338,max
19701,308,1.4351225,max
19702,308,1.8893442,max
19703,308,-0.6916677,max
19704,308,2.70225,max
19705,308,2.7122562,max
19706,308,1.3895304,max
19707,308,1.4861991,max
19708,308,0.12274018,max
19709,308,1.3300227,max
19710,308,1.6230736,max
19711,308,1.4273008,max
19712,309,2.0648723,max
19713,309,1.778868,max
19714,309,2.1229806,max
19715,309,2.1325817,max
19716,309,1.9544351,max
19717,309,1.8840601,max
19718,309,2.3037918,max
19719,309,2.2045043,max
19720,309,2.4529772,max
19721,309,-1.014272,max
19722,309,-0.7168597,max
19723,309,1.820195,max
19724,309,1.3334004,max
19725,309,0.8177105,max
19726,309,1.4950476,max
19727,309,1.8808727,max
19728,309,-0.95224565,max
19729,309,-0.73900056,max
19730,309,1.021575,max
19731,309,1.8973541,max
19732,309,0.83466506,max
19733,309,2.2648644,max
19734,309,1.6640193,max
19735,309,2.7896125,max
19736,309,1.4970162,max
19737,309,2.4347773,max
19738,309,2.3605123,max
19739,309,2.5893652,max
19740,309,3.3236885,max
19741,309,2.7167242,max
19742,309,2.0482786,max
19743,309,1.3205249,max
19744,309,2.118672,max
19745,309,1.1369991,max
19746,309,0.87381387,max
19747,309,0.45422983,max
19748,309,1.8514941,max
19749,309,2.4587605,max
19750,309,1.8745162,max
19751,309,2.1636028,max
19752,309,1.8770041,max
19753,309,-0.1983046,max
19754,309,2.108972,max
19755,309,2.6152794,max
19756,309,1.671392,max
19757,309,2.5339923,max
19758,309,0.090546876,max
19759,309,1.410132,max
19760,309,2.6773355,max
19761,309,-0.9689325,max
19762,309,2.5246353,max
19763,309,2.3553998,max
19764,309,-0.27975005,max
19765,309,1.4358623,max
19766,309,1.8893442,max
19767,309,-0.6916677,max
19768,309,2.7020526,max
19769,309,2.7122562,max
19770,309,1.4218938,max
19771,309,1.4009117,max
19772,309,0.12274018,max
19773,309,1.3300227,max
19774,309,1.6230736,max
19775,309,1.464781,max
19776,310,2.0648723,max
19777,310,1.778868,max
19778,310,2.1451797,max
19779,310,2.0879397,max
19780,310,1.9544351,max
19781,310,1.9465344,max
19782,310,2.3037918,max
19783,310,2.21699,max
19784,310,2.5268588,max
19785,310,-1.014272,max
19786,310,-0.81609,max
19787,310,1.820195,max
19788,310,1.3964571,max
19789,310,0.8177105,max
19790,310,1.4950476,max
19791,310,1.8808727,max
19792,310,-0.95224565,max
19793,310,-0.71859896,max
19794,310,1.021575,max
19795,310,1.8932405,max
19796,310,0.83466506,max
19797,310,2.2648644,max
19798,310,1.8758459,max
19799,310,2.4075959,max
19800,310,1.4468415,max
19801,310,2.4347773,max
19802,310,2.3298192,max
19803,310,2.592491,max
19804,310,3.3236885,max
19805,310,2.6534326,max
19806,310,2.0482786,max
19807,310,1.3205249,max
19808,310,2.1626987,max
19809,310,1.1369991,max
19810,310,0.87381387,max
19811,310,0.45422983,max
19812,310,1.5672609,max
19813,310,2.4587605,max
19814,310,1.8726468,max
19815,310,2.196882,max
19816,310,1.8488362,max
19817,310,-0.1983046,max
19818,310,2.1145234,max
19819,310,2.6152794,max
19820,310,1.671392,max
19821,310,2.5339923,max
19822,310,0.07582751,max
19823,310,1.4197608,max
19824,310,2.6773355,max
19825,310,-0.87934273,max
19826,310,2.5246353,max
19827,310,2.3553998,max
19828,310,-0.28444338,max
19829,310,1.4358623,max
19830,310,1.8893442,max
19831,310,-0.6916677,max
19832,310,2.7020526,max
19833,310,2.7122562,max
19834,310,1.4218938,max
19835,310,1.3808218,max
19836,310,0.12274018,max
19837,310,1.3300227,max
19838,310,1.5325043,max
19839,310,1.4374225,max
19840,311,2.0648723,max
19841,311,1.778868,max
19842,311,2.1982124,max
19843,311,2.0879397,max
19844,311,1.9544351,max
19845,311,1.9488049,max
19846,311,2.3037918,max
19847,311,2.2045043,max
19848,311,2.4529772,max
19849,311,-1.014272,max
19850,311,-0.738713,max
19851,311,1.7561936,max
19852,311,1.3964571,max
19853,311,0.83139956,max
19854,311,1.4950476,max
19855,311,1.8808727,max
19856,311,-0.95224565,max
19857,311,-0.71859896,max
19858,311,0.9731159,max
19859,311,1.8932405,max
19860,311,0.89146817,max
19861,311,2.264605,max
19862,311,1.8758459,max
19863,311,2.7608426,max
19864,311,1.4468415,max
19865,311,2.4347773,max
19866,311,2.3514838,max
19867,311,2.6124353,max
19868,311,3.3236885,max
19869,311,2.7167242,max
19870,311,2.0482786,max
19871,311,1.3328074,max
19872,311,2.1626987,max
19873,311,1.1369991,max
19874,311,0.92686415,max
19875,311,0.31862372,max
19876,311,1.8514941,max
19877,311,2.4587605,max
19878,311,1.816129,max
19879,311,2.196882,max
19880,311,1.8488362,max
19881,311,-0.1983046,max
19882,311,2.1145234,max
19883,311,2.5997345,max
19884,311,1.671392,max
19885,311,2.4456782,max
19886,311,0.10226327,max
19887,311,1.410132,max
19888,311,2.6773355,max
19889,311,-0.8752758,max
19890,311,2.5246353,max
19891,311,2.3553998,max
19892,311,-0.28892452,max
19893,311,1.1979554,max
19894,311,1.8893442,max
19895,311,-0.6916677,max
19896,311,2.70225,max
19897,311,2.7122562,max
19898,311,1.4218938,max
19899,311,1.3972545,max
19900,311,0.11190763,max
19901,311,1.3300227,max
19902,311,1.6230736,max
19903,311,1.5641619,max
19904,312,2.0648723,max
19905,312,1.778868,max
19906,312,2.2255619,max
19907,312,2.0840552,max
19908,312,1.9837286,max
19909,312,1.9488049,max
19910,312,2.2553563,max
19911,312,2.21699,max
19912,312,2.5268588,max
19913,312,-1.014272,max
19914,312,-0.738713,max
19915,312,1.7561936,max
19916,312,1.3964571,max
19917,312,0.83139956,max
19918,312,1.4950476,max
19919,312,1.8808727,max
19920,312,-0.95224565,max
19921,312,-0.73900056,max
19922,312,0.89655197,max
19923,312,1.8932405,max
19924,312,0.89146817,max
19925,312,2.264605,max
19926,312,1.832041,max
19927,312,2.7608426,max
19928,312,1.4468415,max
19929,312,2.4347773,max
19930,312,2.3514838,max
19931,312,2.6218534,max
19932,312,3.3236885,max
19933,312,2.7167242,max
19934,312,2.0482786,max
19935,312,1.3325516,max
19936,312,2.1626987,max
19937,312,1.1369991,max
19938,312,0.9451543,max
19939,312,0.45422983,max
19940,312,1.8607368,max
19941,312,2.4587605,max
19942,312,1.8745162,max
19943,312,2.196882,max
19944,312,1.8461001,max
19945,312,-0.1983046,max
19946,312,2.1145234,max
19947,312,2.573189,max
19948,312,1.671392,max
19949,312,2.4563627,max
19950,312,0.10226327,max
19951,312,1.4197608,max
19952,312,2.6773355,max
19953,312,-0.8752758,max
19954,312,2.5246353,max
19955,312,2.3553998,max
19956,312,-0.2889092,max
19957,312,1.2426893,max
19958,312,1.8893442,max
19959,312,-0.6916677,max
19960,312,2.70225,max
19961,312,2.730763,max
19962,312,1.4218938,max
19963,312,1.4861991,max
19964,312,0.12274018,max
19965,312,1.3300227,max
19966,312,1.5312642,max
19967,312,1.4856046,max
19968,313,2.0648723,max
19969,313,1.7719686,max
19970,313,2.2255619,max
19971,313,2.1325817,max
19972,313,1.9544351,max
19973,313,1.9465344,max
19974,313,2.3014843,max
19975,313,2.2045043,max
19976,313,2.4529772,max
19977,313,-1.014272,max
19978,313,-0.6901651,max
19979,313,1.7561936,max
19980,313,1.370046,max
19981,313,0.80533624,max
19982,313,1.4834385,max
19983,313,1.7601314,max
19984,313,-0.95224565,max
19985,313,-0.73900056,max
19986,313,1.021575,max
19987,313,1.8932405,max
19988,313,0.89146817,max
19989,313,2.264605,max
19990,313,1.8758459,max
19991,313,2.7686307,max
19992,313,1.4468415,max
19993,313,2.4347773,max
19994,313,2.3821838,max
19995,313,2.7096572,max
19996,313,3.1504872,max
19997,313,2.7167242,max
19998,313,2.0482786,max
19999,313,1.3205249,max
20000,313,2.118672,max
20001,313,1.1369991,max
20002,313,0.9410635,max
20003,313,0.45422983,max
20004,313,1.8477168,max
20005,313,2.4587605,max
20006,313,1.816129,max
20007,313,2.2104182,max
20008,313,1.8461001,max
20009,313,-0.1983046,max
20010,313,2.0687559,max
20011,313,2.6152794,max
20012,313,1.671392,max
20013,313,2.4563627,max
20014,313,0.10226327,max
20015,313,1.4197608,max
20016,313,2.6773355,max
20017,313,-0.8752758,max
20018,313,2.5246353,max
20019,313,2.3553998,max
20020,313,-0.27528477,max
20021,313,1.2094264,max
20022,313,1.8893442,max
20023,313,-0.6916677,max
20024,313,2.7020526,max
20025,313,2.730763,max
20026,313,1.4218938,max
20027,313,1.4943603,max
20028,313,0.031894654,max
20029,313,1.3300227,max
20030,313,1.6230736,max
20031,313,1.7106609,max
20032,314,2.0648723,max
20033,314,1.778868,max
20034,314,2.2053363,max
20035,314,2.0792296,max
20036,314,1.9652531,max
20037,314,1.9465344,max
20038,314,2.2871747,max
20039,314,2.21699,max
20040,314,2.5268588,max
20041,314,-1.014272,max
20042,314,-0.6901651,max
20043,314,1.7921929,max
20044,314,1.370046,max
20045,314,0.80533624,max
20046,314,1.4551761,max
20047,314,1.8708718,max
20048,314,-0.95224565,max
20049,314,-0.73900056,max
20050,314,1.021575,max
20051,314,1.8932405,max
20052,314,0.86549103,max
20053,314,2.264605,max
20054,314,1.8758459,max
20055,314,2.7608426,max
20056,314,1.4468415,max
20057,314,2.4347773,max
20058,314,2.3821838,max
20059,314,2.6891146,max
20060,314,3.1504872,max
20061,314,2.683521,max
20062,314,2.0482786,max
20063,314,1.3328074,max
20064,314,2.135596,max
20065,314,1.1369991,max
20066,314,0.9410635,max
20067,314,0.45422983,max
20068,314,1.8569667,max
20069,314,2.4587605,max
20070,314,1.8622344,max
20071,314,2.2801137,max
20072,314,1.8461001,max
20073,314,-0.1983046,max
20074,314,2.0344353,max
20075,314,2.573189,max
20076,314,1.671392,max
20077,314,2.3215444,max
20078,314,0.10226327,max
20079,314,1.4197608,max
20080,314,2.6773355,max
20081,314,-0.8752758,max
20082,314,2.5196764,max
20083,314,2.3553998,max
20084,314,-0.28444338,max
20085,314,1.2426893,max
20086,314,1.9312263,max
20087,314,-0.6916677,max
20088,314,2.70225,max
20089,314,2.730763,max
20090,314,1.3980412,max
20091,314,1.4861991,max
20092,314,0.12274018,max
20093,314,1.3300227,max
20094,314,1.6024086,max
20095,314,1.464781,max
20096,315,2.0648723,max
20097,315,1.7713292,max
20098,315,2.2255619,max
20099,315,2.1376965,max
20100,315,1.9544351,max
20101,315,1.9465344,max
20102,315,2.3014843,max
20103,315,2.21699,max
20104,315,2.513661,max
20105,315,-1.014272,max
20106,315,-0.6901651,max
20107,315,1.8037286,max
20108,315,1.370046,max
20109,315,0.80533624,max
20110,315,1.4834385,max
20111,315,1.8708718,max
20112,315,-0.95224565,max
20113,315,-0.7108458,max
20114,315,1.021575,max
20115,315,1.8932405,max
20116,315,0.86549103,max
20117,315,2.264605,max
20118,315,1.8154073,max
20119,315,2.7896125,max
20120,315,1.4468415,max
20121,315,2.4347773,max
20122,315,2.3164656,max
20123,315,2.7096572,max
20124,315,3.1504872,max
20125,315,2.683521,max
20126,315,2.0482786,max
20127,315,1.3328074,max
20128,315,2.1937296,max
20129,315,1.1369991,max
20130,315,0.92279017,max
20131,315,0.45422983,max
20132,315,1.8342049,max
20133,315,2.4587605,max
20134,315,1.8726468,max
20135,315,2.2801137,max
20136,315,1.8745854,max
20137,315,-0.1983046,max
20138,315,2.0344353,max
20139,315,2.6186435,max
20140,315,1.671392,max
20141,315,2.3215444,max
20142,315,0.10226327,max
20143,315,1.4197608,max
20144,315,2.6773355,max
